fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251201 020838	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102949459979099	0.307353021889697	1379	110	0.633754506940461	9.87500821634624	0.616445120478706	99990	66.2452172670887	78
20251201 022148	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0120240148228885	0.303199671164661	777	113	4.98286148215597	9.87626174562198	0.943323272459657	70620	74.3001281467936	79
20251201 025618	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0107551292795321	0.814682777685296	20	101	4.98050910496546	9.29030640144089	0.733755304187744	99998	61.3038657281608	80
20251201 030222	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.120187623441755	0.778600991500275	13	101	0.0023935186279096	9.36516915181287	0.935917143260901	20098	61.9602424910639	81
20251201 030257	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150083685642703	0.899462282705012	1030	37	3.69752270626327	9.31104946988367	0.603021003789596	991	54.6281632346776	82
20251201 030738	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0119367148164125	0.366403299214169	999	36	2.83456281027664	9.95279202520323	0.744612537495841	23858	53.041065287235	83
20251201 030808	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.153726389561501	0.85937969529607	1239	5	3.67441817246386	7.76430829439609	0.601472367220021	265	60.2368299853669	84
20251201 033006	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0272105659033731	0.83172165956067	12	82	3.46766686205293	0.156936572609167	0.995638584157365	72477	67.9945132868887	85
20251201 033826	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0114064732732742	0.899097467617484	1371	38	4.42516888192482	9.97360048922405	0.770653857847568	18396	63.4806081847032	86
20251201 034104	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0128371695277699	0.320074406706996	1497	36	4.25713113208285	8.93701943098543	0.609917828186945	12631	53.1495455260711	87
20251201 035719	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0111475195832831	0.326056013294247	135	83	0.0456689739858065	9.96582968401228	0.863776076686217	99999	68.5064384900847	88
20251201 035823	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137930732062708	0.732955195132945	1335	38	4.35935683503405	0.0605765098154823	0.600881776695379	2059	67.0365133120389	89
20251201 040231	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0249218992118654	0.317431008596452	15	165	4.70373568911194	9.98568999706522	0.982035741204894	45358	91.3613147209677	90
20251201 041517	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105390007464608	0.515620354433434	16	106	4.59951843993677	0.104268167177017	0.895719093069957	64453	62.8614007993715	91
20251201 041531	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158998074693935	0.398399012178216	201	5	0.0337415550602739	0.334959550568131	0.900195452955585	59	105.012242589601	92
20251201 043300	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0117654370414884	0.399714083107912	36	117	0.0796692795243452	9.79028838808963	0.994519979925314	99999	74.0377664388516	93
20251201 043320	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.11959388508875	0.579781549243669	439	5	3.47965478708241	8.76819878050096	0.987609171290488	302	58.6165544972806	94
20251201 043637	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100389756479146	0.879708884559904	502	5	0.915733795387684	7.90461431194431	0.904811009863471	2297	62.0090479403981	95
20251201 045904	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0116327373652457	0.561831583680232	1299	181	0.0036068384596566	9.88500193855014	0.614434886785713	99913	92.7084610590909	96
20251201 050044	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0545239287244072	0.300112916581123	1053	31	1.03003049434148	9.13572340968866	0.61940962024054	2271	65.2222945838051	97
20251201 050131	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19180412305763	0.875519895168259	10	113	0.00298623742310312	4.02051118770074	0.708884021160743	2488	78.5087835274927	98
20251201 050144	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.149368149824696	0.31242639779052	1169	5	3.39589455536872	8.1116891020683	0.908134599320358	144	50.9104522234147	99
20251201 050211	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.160605306744562	0.653714123443163	1240	7	4.82183463712124	9.86000344726645	0.902049057707638	351	63.1393000280543	100
20251201 050254	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0184584806061218	0.311142199177087	281	5	1.59464723370569	6.52292718706274	0.95660708833733	1009	53.8020401344554	101
20251201 050336	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0357364001928904	0.420255090737352	1168	5	1.12663889640773	9.62524932069223	0.985681850105835	727	55.934177914536	102
20251201 050942	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105688092766572	0.899702655272209	794	43	2.70968109675604	0.263790353531631	0.627217180525849	12469	68.7749984487768	103
20251201 051026	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194840927469381	0.899848427931414	1325	51	4.96504643881707	8.49329975313402	0.601032677332225	1369	82.0150219757421	104
20251201 051431	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0210474898469212	0.301167164336406	1498	86	4.94840542704229	6.61332203575014	0.757016930356205	27089	72.187814249084	105
20251201 051844	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186371110684821	0.897531382170318	303	95	4.98739758107277	9.99441999478088	0.991388622666673	14746	77.4593786631179	106
20251201 051928	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.14138737179591	0.897886268169454	271	38	0.479280502003179	9.74796905655249	0.63546603566434	1341	58.8664705467339	107
20251201 052624	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0107130560910707	0.366609861250567	1057	71	4.98575357871493	0.0269761135538787	0.906593728876789	38725	64.6723835350945	108
20251201 053259	3696	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.112291771404645	0.75660384475496	13	86	0.00203180626596533	9.77151920291396	0.605701155988569	21004	76.0465071247172	109
