fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251129 003001	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.154382047324993	0.898902655967535	13	36	0.0206018547704981	5.43958549659498	0.766830614553642	2383	64.385555056945	72
20251129 003244	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199893280664754	0.899380424595051	1493	88	2.33795552090593	6.71119825851243	0.600394081145864	9487	87.0118879439504	73
20251129 005637	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101720707513529	0.688124980470993	10	106	4.01084771193553	0.363486935560819	0.719779672587428	86257	63.7849196858929	74
20251129 012546	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0111001987532254	0.883482598014739	12	99	2.51123493964387	3.2186878586067	0.984729180654028	99992	64.9816769564894	75
20251129 012657	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0585344747296759	0.896988311575716	12	42	4.98510544313052	0.061555425803887	0.603504812116324	3229	70.338679140537	76
20251129 012742	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0398316689376325	0.475374346583474	11	36	4.95935400851526	7.5280227285463	0.718297487075068	3606	54.0978207202329	77
20251129 013746	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.011057846103517	0.72255991401996	12	38	4.92459942262183	5.09088487374465	0.866184855777113	32764	63.6562976106692	78
20251129 013916	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0542194618721661	0.692312923560928	17	35	0.676078215580457	9.09727261342261	0.714750956480173	3742	62.824771623641	79
20251129 014341	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0400978151637689	0.450612466977152	10	109	1.06148412451754	0.677981113443635	0.997935467733131	34760	68.5147259991723	80
20251129 014400	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0970315063348548	0.303334922924773	1242	33	4.99575287821652	6.60700737470535	0.718757888380207	1753	66.6158366239693	81
20251129 014458	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0349393450637629	0.316006432650448	10	50	4.99656507057361	7.98422784110973	0.612733340143692	8198	71.7069908021461	82
20251129 015801	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0112905955429485	0.541317495343476	137	109	1.822172897989	9.5630820719314	0.637571313978555	73975	71.0153211197582	83
20251129 015809	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0807953084823502	0.315627148748606	10	5	4.9980932189297	7.02587633473662	0.81499340253076	217	61.4906912072209	84
20251129 020649	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0241861794825261	0.512843694668682	1227	7	0.000161134169796107	9.99148114178205	0.788022203317622	11609	48.8672570483073	85
20251129 021627	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0143354563494348	0.582805740700444	1286	8	0.00514950550248987	8.05422020109654	0.837033919986408	11936	51.9802565266351	86
20251129 021801	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136565613247908	0.732690886429723	1437	37	3.57521142066174	2.71528337870811	0.679608719385747	2390	55.031961055329	87
20251129 024635	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0111431242031712	0.519925744662531	13	94	4.05297372930497	5.86510613094556	0.805463746451731	99999	76.7553661611103	88
20251129 024721	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.139700624504208	0.301067389113465	338	104	2.35406254267945	2.69951546548333	0.712220759063103	5188	67.4807196745669	89
20251129 024905	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176536619522396	0.857716468021478	117	107	4.99324015213901	2.50464582039616	0.991706439870218	5971	74.3906894781367	90
20251129 032606	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0128482746417648	0.899073290258453	271	103	0.66683958501567	0.373487550474389	0.642940734907853	99999	61.100925619877	91
20251129 032649	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.146022079253837	0.404213842309373	15	37	4.86211488334698	1.34945123171887	0.699486404762642	1876	62.8449217386049	92
20251129 032728	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196623855245271	0.898136581004492	1468	37	4.75628125818059	0.0810296695878586	0.742559269947424	682	69.0404621975508	93
20251129 032830	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.150933995808046	0.852218518256064	16	73	0.0273677520985228	5.94279139325344	0.993357182887817	2006	77.0274988940231	94
20251129 033225	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.119633129488601	0.882094246216948	1219	75	4.88207402029958	0.108131379739044	0.67877964209662	11136	77.5579230998662	95
20251129 033508	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158961523898716	0.300936378153096	1498	102	0.0103094137084552	9.98149971669384	0.985951053410357	14547	69.6758829650361	96
20251129 033629	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.182704053322273	0.308900721459482	848	103	4.30691192072508	7.91687211450806	0.999978075634782	8451	75.6691577258551	97
20251129 033730	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0932692493585502	0.840531486911752	254	36	4.55108258845093	7.49815689068549	0.675182383469601	1655	62.0973354744885	98
20251129 033828	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.134175651269103	0.54975249699303	1187	37	2.19572272172141	1.22852253204113	0.821571289240053	1961	61.0856194341905	99
20251129 033944	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0498006262997162	0.419216514452019	1201	6	0.0850036335081138	9.99317062614706	0.804660632244202	623	56.1740464676398	100
20251129 034053	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0458862209370101	0.316330053127444	11	36	3.24400035840995	6.84410110114573	0.868282567267351	4770	57.8298163592465	101
20251129 035634	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0285646802552013	0.303748738947763	1374	102	0.321858512050248	9.84554578986357	0.607526250549661	65771	62.5628121132968	102
20251129 035829	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.127806633008206	0.550826375033651	1435	22	0.0278727088585237	3.5626660306068	0.849396497905125	590	65.1489766322994	103
20251129 041305	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0539823186005707	0.880690224340495	1376	105	0.05218768030021	7.57938219527465	0.969646932879282	40627	64.0878037854935	104
20251129 045903	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0109423381154275	0.83258452861493	1049	102	0.00399867256971467	7.51672102274352	0.619388881783898	99999	60.8956954626695	105
20251129 050128	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.152763314113915	0.899378483492037	14	62	3.84369170358032	3.38352370849727	0.601084638312333	1577	101.749300009133	106
20251129 092053	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0107316348838963	0.89906844584827	473	79	0.33088354093437	8.81144366390451	0.799274777579409	99999	68.5850321821128	107
20251129 095342	3124	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0123730185080129	0.899719189200134	869	130	0.0430628160013586	0.0182112250353308	0.988353338019806	99999	83.122316193118	108
