fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251201 223555	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.068013344969035	0.517046665578216	923	185	4.21887972762176	2.51131862609847	0.81703252193651	6489	112.886767939759	11
20251201 224908	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0169781741167286	0.737467135028315	254	54	0.499364905616468	8.26039167403776	0.873858862499973	44228	95.0838011682725	12
20251201 224910	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.143984689769235	0.813622849738957	790	229	2.68094655716725	1.97474938127146	0.955430757267667	2	299.364196700259	13
20251201 225015	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.162177420776653	0.764325957281315	1381	37	0.765503580540618	7.25862991721702	0.728898105051901	3066	73.1986654722357	14
20251201 225028	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176381038006761	0.476623125685312	435	16	3.87997291075798	4.82042191367197	0.604549683390983	541	56.5336631265486	15
20251201 225241	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.181143801539272	0.319478966664922	591	167	3.58207309053146	0.566721109041412	0.931415427978417	28317	98.1066448439203	16
20251201 225401	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0510257185202291	0.82175896071962	1094	23	2.62924935606342	4.61005348022029	0.904133551171981	2841	60.8605725527268	17
20251201 225406	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043532772237252	0.88751584779072	1309	203	0.589143312245142	9.10041643032205	0.792243533478385	2	299.364196700259	18
20251201 231647	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0717078474244668	0.663423728838097	1187	143	4.87461141181744	8.15290137318828	0.644475520688242	97912	88.7031263011735	19
20251201 231835	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186926692503787	0.778406972037296	977	59	1.60094655917159	1.54736233392863	0.965462867716061	3953	89.6005871714075	20
20251201 231837	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0470731750099055	0.699498281115666	79	250	1.22711277109504	7.50824113750631	0.971528095296318	1	299.364196700259	21
20251201 231906	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106647074545451	0.324687760642597	62	42	0.89571789123251	6.89768546077955	0.848926344264432	3307	87.9585700642722	22
20251201 231950	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.168777852541534	0.384632697317284	1455	79	3.93765177049707	3.48704546507049	0.691576430577386	5203	93.8479677576045	23
20251201 233213	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.126473952765477	0.862169972052133	343	146	4.68222209709763	6.77548989728426	0.918741769992214	64220	91.9200298961483	24
20251201 233219	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0964473610116069	0.679432742540458	646	241	0.100688467708616	2.42016222560778	0.677897573242496	15	299.364196700259	25
20251201 235538	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0124130745368477	0.540416713000741	1141	92	1.34913083382084	9.58030102491778	0.995230862568133	98805	80.8431607279352	26
20251201 235624	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196623732854163	0.448260361970668	1026	218	2.159073910651	9.79911338945385	0.707339297278252	3	299.364196700259	27
20251202 000147	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0255829474166135	0.507296367809509	204	73	3.41110014364988	0.324106289689163	0.727802578689131	33045	84.4450999036439	28
20251202 000208	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.115906434689772	0.512435588127777	1016	24	3.94203005165757	1.74406840668588	0.732598008473253	1038	57.2757198272728	29
20251202 000232	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176007670644593	0.652348881098452	817	20	3.80292456358198	7.41612142475095	0.833828787217236	737	46.8493625277923	30
20251202 000302	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0967377370032895	0.533030163731179	1119	16	3.25137756712406	9.9242871528171	0.713768502089824	1313	56.6794294776848	31
20251202 000321	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198517904139092	0.735566612540999	1099	13	2.27926991986767	3.87557769013007	0.763678709997859	418	49.6187682501214	32
20251202 000339	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194884638331296	0.461584029266603	1432	19	2.32760748508779	5.55161019215481	0.921931102383009	641	45.2025295244649	33
20251202 000358	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.180524457698819	0.533744472444533	881	19	0.766897689757844	5.65161432384523	0.819847146266337	828	57.8279295543879	34
20251202 000416	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.189903395488705	0.598599046764448	1448	15	4.90766145512927	4.13684459623904	0.887956066913941	432	62.7544880323064	35
20251202 000438	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199331138418177	0.555322101045898	1129	25	2.83239325132985	8.60218070696755	0.994522523942278	1098	67.1007138410247	36
20251202 000453	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.175001173693393	0.344646038876613	1432	19	2.79548522442967	5.36773916648582	0.762637209621293	723	56.2242639796763	37
20251202 000527	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.111413515750029	0.816194101371054	51	19	3.44696358965097	6.58783647974521	0.699856477343466	1266	56.4114038873174	38
20251202 000555	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.142618527953395	0.681524018973077	1404	18	2.57333675520419	6.07960334904423	0.842917065078663	771	51.4068315472963	39
20251202 000615	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19983221932165	0.872812947514175	620	21	3.68096523592306	4.24905517425024	0.686072796993187	596	63.2375825157737	40
20251202 000803	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0203292257198972	0.537385110900601	479	19	3.89599507124458	6.60952871043788	0.770560865646866	6496	51.7291536802137	41
20251202 001007	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0485263373742026	0.656033273340089	679	38	4.43865035988124	6.58465448748606	0.618774705197342	6508	84.946117237674	42
20251202 001020	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192360079214167	0.56538208318851	343	15	3.29151928711629	7.48801106740698	0.810835324694765	515	56.0682535397669	43
20251202 001039	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.105147562213977	0.493128083231223	841	18	3.11833117538496	2.85039711034962	0.915435388700618	991	60.2309675759915	44
20251202 001124	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0482351382388331	0.748236075495756	671	5	3.99786203181378	7.50214814498081	0.663178131701946	959	69.1692985584906	45
20251202 001208	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0938640246833847	0.306503368661046	33	175	3.89816997639098	6.04118259380815	0.643222787066014	11478	100.03510377364	46
20251202 001405	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0161011601901635	0.467223696190037	11	21	2.40477339158286	0.966771313652646	0.601535076810713	9586	54.722768694634	47
20251202 001457	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.03684454855392	0.452695320636677	10	21	3.91010890203162	9.58533384237411	0.61456111417288	3922	53.4268921823625	48
20251202 001512	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199903900823151	0.466175918719539	1485	7	2.03429322799628	8.0051409993463	0.896776153952295	324	59.5818306678388	49
20251202 001900	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0165912213910307	0.696873740386725	215	21	2.27076170863313	9.31930624991804	0.697081392923643	9191	55.303275670491	50
20251202 002011	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0368022966496253	0.655489361172824	19	21	4.52953151574369	0.604236986673347	0.778960206725248	2865	55.821292092596	51
20251202 002104	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.188856305745242	0.46862790187062	11	89	1.91810369586139	7.82712877574228	0.913716680233855	6572	87.6368287008121	52
20251202 002131	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198930871089147	0.629787554979419	1413	21	1.67341614024679	0.105095763999008	0.884355031490483	905	55.8044083118879	53
20251202 002212	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0560402943752022	0.534920905082766	10	22	3.48782080776495	5.05680777085309	0.73582090044113	2329	54.2540865557633	54
20251202 002712	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0115635550618774	0.770628197704568	995	20	1.52220861892102	0.066683676079994	0.611345908408211	11650	56.6582750081641	55
20251202 002809	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0707562621282908	0.69473906277015	944	20	2.08286185824493	6.26861418225108	0.60057573459087	2013	51.1986624704636	56
20251202 003309	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0118620954881967	0.681333955133511	48	19	4.80211537737608	6.5951495156355	0.600952797426186	14230	54.554270248458	57
20251202 003330	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0920951163727743	0.672408309595263	16	10	3.36424616137728	0.178278365739842	0.600030103584973	563	64.3828615109775	58
20251202 003357	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.177979323908885	0.749920481708588	1130	19	2.131741928076	7.8655578077986	0.722287318681125	748	49.5794745444138	59
20251202 003822	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106793731669142	0.87841748359045	1313	79	0.0167541020590969	9.65125020416535	0.704260501686041	15687	92.786361494039	60
20251202 003921	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199852288541648	0.458951684982911	1443	139	0.490242303088069	8.14575691510784	0.99645897524892	7737	90.2793957808982	61
20251202 004824	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0183681883572751	0.301468247637433	1490	65	0.0315033807462035	1.98021089927078	0.876174327081541	56904	82.0471458540417	62
20251202 005414	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105207400855134	0.655068196369489	802	20	3.68687397926784	2.87110849781631	0.635510395701288	14180	51.8697638331502	63
20251202 005812	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0382531039520475	0.30000617564926	71	98	0.197062028477971	9.73395110793867	0.602027542930321	40628	83.0038782697304	64
20251202 011300	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.012056492831934	0.393201368490826	94	109	4.93458824456538	9.68678743691574	0.97484078825396	99976	94.9357496248143	65
20251202 012346	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.013327871343488	0.452417869109642	1364	47	0.2746835908197	0.292041794388295	0.600545794780706	50189	94.0615568727563	66
20251202 012427	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0762955865263481	0.308939633760541	211	20	4.98500803944403	6.3647125838767	0.699275885198889	1644	53.2496045882756	67
20251202 012548	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0124545813302021	0.374475550530806	905	11	2.17815908598474	0.0500248837421143	0.619783849802927	4696	63.0631751875393	68
20251202 012611	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.189621377300344	0.725884477820436	1055	19	2.36416149387238	5.95620367787473	0.889137957827338	662	51.3750586870346	69
20251202 012626	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176682700334945	0.461928667214035	781	20	4.82968914633602	9.87657772825447	0.783108465320977	777	52.2321511852252	70
20251202 012724	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0666928664975414	0.770728422120207	803	21	4.4142163438496	8.84740139741336	0.72204521149021	2090	56.4927562235883	71
20251202 012741	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199611419609831	0.591064631404928	1026	20	3.6762867039147	7.11112249089721	0.711811612285701	632	51.3991338349063	72
20251202 013141	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0104254988172193	0.451706909550463	1242	22	1.87363967204648	7.44728984340517	0.695578034661843	15487	56.9436763443696	73
20251202 013205	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.191828749104319	0.706034982069785	1455	12	1.2904416340724	3.66245788864303	0.602490731473794	415	60.3608607140274	74
20251202 013224	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.18881860177663	0.454835642606814	1258	20	2.17493682025885	4.84183670297474	0.858367067237466	691	48.9434132766964	75
20251202 013623	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0194036921581272	0.845319772188271	1078	13	0.207543236411595	7.13613778202314	0.713408036995067	6808	60.4797697286811	76
20251202 013830	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0103379977321768	0.372329052079382	14	13	1.8279338567805	5.71248658589045	0.601530912318104	9267	56.2469744312702	77
20251202 013842	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.136974830945505	0.300413503672277	582	181	0.0222684395959503	0.420160555866226	0.602819835368428	2781	105.865390371903	78
20251202 014103	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0176270602074628	0.744857732000775	399	13	2.02386826544396	2.27005848332236	0.731757009363116	4459	61.5640795107342	79
20251202 014204	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0320874775782547	0.303211328508899	1494	20	1.62731361763054	7.12911067127475	0.961623696179529	4706	51.1812048743101	80
20251202 014322	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0271334327031833	0.307257030446874	1409	31	1.99656217771284	0.0582996657437181	0.967569363447397	8018	64.9799691266123	81
20251202 014338	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199162829163945	0.366291308252818	1482	15	1.59224753868767	5.60307268449291	0.975155925562963	415	58.7847638932806	82
20251202 014401	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.169007592551534	0.727513770158139	546	11	2.25293210251483	9.98530354854439	0.636959974128679	454	63.5054566259776	83
20251202 014445	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0513544567738139	0.413084952540949	1499	21	3.70310436441411	7.743322612054	0.923725976042042	2720	52.0339761371192	84
20251202 014644	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0117794094438139	0.311328595079618	336	20	3.76296192338255	7.59115365809089	0.901898851631891	11799	52.1352292971029	85
20251202 014731	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0452844507130453	0.428583462282368	857	19	2.25905554691591	8.69525395911692	0.823815701512424	3180	52.2094169406886	86
20251202 014746	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199966715191644	0.853758426289136	1156	5	2.24489632501435	0.629976595535283	0.745172151055897	128	67.40850919257	87
20251202 014827	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0257369886505978	0.300246559830038	10	12	4.92034495658911	9.13532933902887	0.859801137870882	4045	60.084148486171	88
20251202 014934	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0661051108014629	0.300735967159157	742	69	4.97429356806368	8.98218699251297	0.981980425103922	11428	78.2016810987461	89
20251202 015619	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0501139005303199	0.873712561373023	1352	80	4.84494879186865	1.46995906041154	0.995913768928121	24389	87.4838862557878	90
20251202 020815	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.025333335392567	0.846459191592339	30	89	4.70759366993662	9.77679653139741	0.747726417475725	44503	88.4325021985059	91
20251202 020831	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199870664065374	0.349619279313684	233	132	3.71613923500922	9.98676323503783	0.60153862920312	2935	84.7105827241856	92
20251202 020920	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0213411142258251	0.301224448043329	11	19	4.34637096730328	3.15862537810803	0.602341535662018	5392	53.4940148273612	93
20251202 021252	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.020474527905201	0.300332803773507	1496	48	3.32397421770885	6.73429506701758	0.978290457157607	26456	91.5545407159054	94
20251202 021650	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0445462417057451	0.684469461411944	1498	22	0.0016928890413567	3.28980807785669	0.769685398124137	7489	57.3753531043247	95
20251202 021903	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199353352960931	0.720927815242401	1203	143	2.2036249216887	1.79500597964432	0.607998571792152	11589	90.8531620428795	96
20251202 022421	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0103091134921519	0.426778454215522	1498	21	0.0053781756616939	9.02017467949253	0.933020208141409	14265	53.7323808282579	97
20251202 023128	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0131341916353974	0.894794492706334	123	30	0.371394785318628	1.82290722215675	0.713003610822025	17457	70.77778860666	98
20251202 023449	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0130018717230928	0.485133009994874	1483	20	1.95908399369352	7.3930201591758	0.928089423946971	11788	54.2189923699153	99
20251202 023518	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101257345514654	0.458416396764299	349	19	3.8865036654331	7.71052796663107	0.689655612572414	2224	52.3535067124343	100
20251202 023553	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187525715472225	0.605214117403389	1471	129	4.99932990553135	5.6405438891658	0.998148657307587	2326	89.5718640211481	101
20251202 023607	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.148113633823144	0.315635788294186	819	20	4.11823627262453	7.75854728110945	0.901874093470107	877	51.0478206182971	102
20251202 023742	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0125726709308045	0.300879337145946	710	13	3.85430397498299	9.29964846571817	0.60001583433903	8125	56.3172767051326	103
20251202 024053	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0375850852485734	0.3001192885661	99	86	4.96602327093122	2.40918412491407	0.964273029966768	34945	81.0294360457411	104
20251202 024140	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199504490071394	0.724097222341229	10	111	4.99187445435193	0.169180317831158	0.600580316683856	2907	103.180563172071	105
20251202 024217	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0368799668688018	0.302117119590935	748	21	4.1333611952864	6.14689272785006	0.819195192936647	3642	55.1487854727371	106
20251202 024239	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.173084710121245	0.672399551940733	972	19	2.58378689162763	2.38983345200243	0.737678343343938	624	55.3898264718589	107
20251202 024324	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.116437355638426	0.419502484837278	1496	22	1.35707453186321	6.94999750766477	0.916236365032987	3669	62.2222184757954	108
20251202 024354	3680	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199681181873949	0.742708398532528	1454	19	3.22049615151369	7.59907218840693	0.822902658778555	946	56.0114844257245	109
