Feature	Gain	Cover	Frequency
SP.URB.TOTL.IN.ZS_rank	0.342256402986629	0.00270254188652011	0.00110864745011086
NE.CON.PRVT.PC.KD	0.286397772390334	0.00189350679762222	0.000970066518847007
SP.RUR.TOTL.ZS_rank	0.0755332574907903	0.00180233439733124	0.000692904656319291
SP.RUR.TOTL.ZS	0.0423619144300481	0.00131384227366692	0.000554323725055432
NY.GDP.PCAP.KD_rank	0.0367885325686555	0.0018666349322733	0.000692904656319291
SP.URB.TOTL.IN.ZS	0.0336650908191787	0.00388682338082616	0.00194013303769401
EN.URB.LCTY_lag2	0.0300713939566596	0.000878134171223687	0.000831485587583149
SH.DTH.MORT_lag2	0.0228468175747393	0.000695789370641719	0.000554323725055432
EN.URB.LCTY_avg2	0.0184732412827559	0.000293671099884643	0.000277161862527716
NY.GDP.DEFL.ZS	0.00749364454796645	0.00038388379069888	0.000831485587583149
SH.MMR.DTHS_lag2	0.00532800534769612	0.000146835549942321	0.000138580931263858
TX.VAL.MRCH.OR.ZS_lag1	0.00503858678836906	0.000339737154768508	0.000831485587583149
NE.CON.PRVT.PC.KD_max2	0.00435041228827457	0.000392521175989604	0.000277161862527716
NE.IMP.GNFS.ZS	0.00344959810779426	0.00099713814634034	0.000970066518847007
TX.VAL.MRCH.HI.ZS	0.00302752404615009	0.000468338224652633	0.000692904656319291
SP.POP.5054.MA.5Y_delta1	0.00302155477785631	0.000839745792153799	0.000554323725055432
MS.MIL.XPND.GD.ZS_avg2	0.00298001339628936	0.000169868577384254	0.000277161862527716
NY.GDP.PCAP.KD	0.00282085194281423	0.00131864082105065	0.000554323725055432
SP.POP.2024.MA.5Y	0.00280302748477774	0.00225627697983267	0.000970066518847007
EG.ELC.PETR.ZS_max2	0.00243440753202526	0.000283114295640424	0.000554323725055432
NY.GDP.DEFL.ZS_lag1	0.00243281851816905	0.000172747705814496	0.000277161862527716
SH.IMM.IDPT_rank	0.00230760283292664	0.00130040634099246	0.000831485587583149
SP.POP.5054.FE.5Y_delta1	0.00205529435956899	0.000357971634826705	0.000415742793791574
AG.CON.FERT.ZS_lag2	0.00203861212827138	0.000307107032559104	0.000277161862527716
NE.TRD.GNFS.ZS	0.00187415437054323	0.000646844187327612	0.000692904656319291
SP.ADO.TFRT_lag2	0.00183265354535465	0.000437627521396723	0.000415742793791574
BG.GSR.NFSV.GD.ZS	0.00180880382783865	0.000439546940350217	0.000692904656319291
BM.GSR.TRVL.ZS_tend2	0.00180165586136276	0.00019194189534944	0.000277161862527716
SH.IMM.MEAS	0.00173296449672673	0.000500008637385291	0.000415742793791574
SP.POP.1014.MA.5Y_delta1	0.00163079453972577	0.000214974922791373	0.000415742793791574
EN.GHG.CH4.WA.MT.CE.AR5_max2	0.00157338878152031	7.58170486630287e-05	0.000138580931263858
SP.POP.80UP.MA.5Y_lag2	0.0013070150765571	0.000604616970350735	0.000415742793791574
TX.VAL.MRCH.WR.ZS_lag1	0.00119084050864352	0.000252403592384513	0.000415742793791574
TX.VAL.MRCH.OR.ZS_lag2	0.00117800325733847	0.000488492123664324	0.000831485587583149
EN.GHG.CH4.WA.MT.CE.AR5_lag2	0.00115911059709007	0.000333019188431278	0.000692904656319291
SP.POP.5559.FE.5Y_delta1	0.00111440374920485	0.00258065878297322	0.00194013303769401
BG.GSR.NFSV.GD.ZS_rank	0.00101965302527343	0.000285033714593918	0.000277161862527716
SP.ADO.TFRT_lag1	0.00100875960128234	0.000736097168665102	0.000415742793791574
SP.POP.1014.FE.5Y_delta1	0.000990734802669959	0.000226491436512339	0.000277161862527716
FM.AST.NFRG.CN	0.000949487853105367	0.00221117063442555	0.00152439024390244
SP.POP.0509.MA.5Y_lag2	0.000936244297813303	0.00993299308433351	0.00374168514412417
SM.POP.RHCR.EA	0.000935517488110097	0.000114205427732917	0.000554323725055432
SP.DYN.TO65.FE.ZS	0.000866743464211255	0.000333978897908025	0.000277161862527716
EN.GHG.CO2.IC.MT.CE.AR5_min2	0.000851888658215253	3.07107032559104e-05	0.000138580931263858
