fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251206 004105	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.043532772237252	0.88751584779072	1309	203	0.589143312245142	9.10041643032205	0.792243533478385	9785	109.071820738498	18
20251206 004311	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0717078474244668	0.663423728838097	1187	143	4.87461141181744	8.15290137318828	0.644475520688242	4396	95.9080117676582	19
20251206 004844	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186926692503787	0.778406972037296	977	59	1.60094655917159	1.54736233392863	0.965462867716061	9295	96.5196587629032	20
20251206 004846	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0470731750099055	0.699498281115666	79	250	1.22711277109504	7.50824113750631	0.971528095296318	1	274.470777350186	21
20251206 004910	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106647074545451	0.324687760642597	62	42	0.89571789123251	6.89768546077955	0.848926344264432	868	95.7853304707968	22
20251206 005016	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.168777852541534	0.384632697317284	1455	79	3.93765177049707	3.48704546507049	0.691576430577386	4042	77.4923329621888	23
20251206 005221	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.126473952765477	0.862169972052133	343	146	4.68222209709763	6.77548989728426	0.918741769992214	5006	98.9686201508256	24
20251206 005225	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0964473610116069	0.679432742540458	646	241	0.100688467708616	2.42016222560778	0.677897573242496	1	274.470777350186	25
20251206 013102	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0124130745368477	0.540416713000741	1141	92	1.34913083382084	9.58030102491778	0.995230862568133	99999	93.2072136251904	26
20251206 013144	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196623732854163	0.448260361970668	1026	218	2.159073910651	9.79911338945385	0.707339297278252	1	274.470777350186	27
20251206 013855	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0255829474166135	0.507296367809509	204	73	3.41110014364988	0.324106289689163	0.727802578689131	21074	89.1818371386808	28
20251206 014129	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106109668305616	0.883548945672908	12	191	4.95511187361016	1.59165529742739	0.60055442008383	6338	92.7850182790139	29
20251206 014155	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.161238633136883	0.301309147237949	1061	5	3.13833077132464	9.29404320416122	0.904346623187651	311	51.4304425036331	30
20251206 014224	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.165125311962807	0.48304014417585	563	5	2.08825978738987	8.67337474188929	0.910981064519794	208	59.2782182828855	31
20251206 014347	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0352641683256842	0.391657534236135	503	5	3.06746808165371	9.92389933281167	0.744784667215491	1625	63.859617290255	32
20251206 014409	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.14154344444848	0.301366651102371	1132	5	2.61192832741624	1.12187975691145	0.780309132589371	338	57.1400076262752	33
20251206 014455	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137294038321382	0.624689113258488	1320	5	3.66210267421343	4.86032761521018	0.975809435541963	257	48.9758663326226	34
20251206 014522	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.104493477054091	0.367386446963828	908	5	4.77609749174385	3.67326723124129	0.914051649446668	245	48.2509496515938	35
20251206 014559	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0953056368080189	0.306787770228367	1500	9	3.64044294877209	6.06869571431104	0.957715251033776	818	56.6832525825918	36
20251206 014634	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.174598598527018	0.571111744011234	1382	5	4.99936910759348	7.5208969077842	0.783296896052904	199	52.1773043194464	37
20251206 014708	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.137913374254922	0.550015302056133	1012	8	4.86358096933943	7.26147561959359	0.998229735265536	298	63.1144093639498	38
20251206 014741	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.10412565814433	0.437429934605235	1236	5	3.4167222855506	5.55533390319803	0.823533668022011	144	46.6904143714847	39
20251206 014840	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.132242823602874	0.898189706590612	1500	5	0.575845580304567	5.61143567916457	0.632241269655255	178	54.8329954615947	40
20251206 015145	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.064772428088237	0.652323177527842	1466	5	0.00663463615956601	5.84739037649843	0.897080606647895	818	56.2569990977602	41
20251206 015231	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0918806497183235	0.81190711076015	441	5	4.26527035997735	1.42473158418283	0.733364773380899	279	47.7679526797324	42
20251206 015333	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.100526223684119	0.846712226700123	1396	5	3.44366109839261	3.95516655056379	0.846740939462804	464	47.1737136881727	43
20251206 015447	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0128105525527659	0.57426044102653	241	5	4.41107430851389	0.0015178768898671	0.90529456450336	255	47.1319821465241	44
20251206 015835	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0220824197704203	0.8346891148822	74	5	0.905232408883387	2.17864283948424	0.745453384854443	2016	47.6395056950585	45
20251206 021022	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0112872924910027	0.734576341309264	13	206	4.96798451375719	2.27596238877617	0.604775310934871	29880	109.069605577426	46
20251206 021137	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0663311927215592	0.891490458209299	287	5	1.04899228290311	1.00624405475344	0.929512976116468	601	48.5602382392622	47
20251206 021658	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0118548827913588	0.847429570236211	765	5	3.2878089628802	2.45357664421239	0.717033348631433	3117	48.41491231302	48
20251206 021808	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0745267097917223	0.702425503089643	709	5	3.03619222620611	3.26314738048911	0.8533293489436	702	49.104960083388	49
20251206 022012	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0319171221925955	0.714851928781306	1432	5	4.53974402753057	2.63026219924208	0.600354047888788	1032	48.7422047930081	50
20251206 022333	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0103399495411746	0.647232102673073	1342	5	4.83267657584745	4.48855431000454	0.883279902848072	1188	48.3727945243207	51
20251206 022641	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0284517852671458	0.894557169693742	1440	5	3.69561076093669	9.89067504853642	0.608331887650762	1480	60.1865107762878	52
20251206 022727	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0475453737281895	0.635412541290435	127	5	1.28374346812964	0.0136180835126778	0.601374322077508	62	49.5067207854991	53
20251206 022829	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.030803446961422	0.811068609159155	1300	5	3.02788375390487	8.64111732651568e-05	0.764564404909899	94	47.5837201506087	54
20251206 022924	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0540419532446677	0.49283113723344	1405	5	4.3040541568681	1.81583485623116	0.895082405596033	567	47.9177684522239	55
20251206 023127	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199134756288076	0.823748885796297	462	78	0.26416274402162	9.80324679663146	0.614648595381153	2727	84.4677209254318	56
20251206 023459	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162239555592514	0.827727029232627	156	5	2.43499255205697	0.686238223401538	0.671048393512086	1928	47.9472905179592	57
20251206 024433	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0143073810823302	0.753984162292976	333	5	0.0206245641810311	0.211800686010763	0.759252998212568	4147	46.9736132935954	58
20251206 025015	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0236986850200195	0.827735641312679	276	12	0.481667571837366	0.195374839243085	0.659285098685029	4438	59.8563675776816	59
20251206 025209	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0118042286546715	0.33299955931126	242	5	2.33221064865489	0.612925881975072	0.930738909134274	2681	50.9822042932218	60
20251206 025259	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151749397972536	0.714016919459993	32	5	0.22574915537473	2.08359920971673	0.85667036332903	366	45.4980637993198	61
20251206 025334	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.120537060749809	0.676912618198236	19	5	2.20790046622505	2.08377400543942	0.868358108554882	226	50.8993633512114	62
20251206 025431	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194760522171252	0.854477824760906	913	5	0.0116610537081119	2.39503875999089	0.841940735171859	77	42.9437903114343	63
20251206 025458	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198922409274201	0.866649056388256	1044	5	3.57381609716535	1.78896748253077	0.678545244887898	22	45.7897388188741	64
20251206 025541	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199752212388581	0.808482353480361	1214	5	0.911734734589473	3.52826825311727	0.875792798072667	120	56.6450305886142	65
20251206 025635	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199190828595007	0.877940929674291	430	5	0.0526728205870523	6.20616149955495	0.610761000023483	125	56.8127465597733	66
20251206 025724	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.178803904062548	0.631512614814063	741	5	0.00621545676538694	0.916994466996786	0.702291930984084	38	49.5717432772317	67
20251206 032326	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0362053304691205	0.861875670177532	1498	67	4.58685675922187	9.79177387285524	0.60621943234007	41554	92.9459809221971	68
20251206 032425	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.13705846191959	0.899826612127499	790	5	0.0621438304043624	0.674565850499981	0.816559722513245	24	49.1003518806269	69
20251206 032624	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199036057429121	0.308300540569518	30	94	4.1284079684905	7.65536781681852	0.604668697291071	11907	93.0146622065116	70
20251206 032711	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199890307075785	0.622165869932424	244	5	0.00983074904404397	1.93044738109371	0.999843351719333	101	54.2244227905806	71
20251206 032752	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.129763558440667	0.613179232668291	1015	5	4.12465101745815	2.67845597894514	0.699626145703459	264	51.2542104595785	72
20251206 032819	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192502454512982	0.890264270997541	232	5	4.73485550981614	1.97153593391327	0.846424736687763	181	46.4415930185746	73
20251206 032840	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.177215861630907	0.807937153595121	74	5	3.59077696404335	0.00584455746844139	0.755308273981372	14	40.1985311388434	74
20251206 032855	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199415120914259	0.82114712374965	10	5	4.60528838230544	0.519298073930605	0.610412048131756	25	72.4843704169017	75
20251206 032936	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198298634932592	0.880035718882339	194	5	0.026456685183379	0.555125046679327	0.808060673140895	44	50.7805509165418	76
20251206 033051	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.179091058746864	0.711887160929145	908	5	0.0682151030936437	7.07402633992644	0.778046310161956	458	81.6883690627997	77
20251206 033600	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0185457363309188	0.802708876006949	1387	5	0.00795704294878787	2.28165558193545	0.719841815149552	1165	48.040077660489	78
20251206 033839	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0297446310574339	0.406263781842701	543	5	0.0695591802277203	2.43975858312504	0.910150554469363	1901	48.6654722599891	79
20251206 033900	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192240663347489	0.349466555674946	1466	5	4.20055606909879	5.17782903048661	0.86100457063816	92	50.6774991041864	80
20251206 033925	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.10582768033666	0.493898178741778	309	5	3.5762271211874	0.233669496889897	0.90694624457241	274	53.1447587416106	81
20251206 034019	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0454300095349515	0.407266368275001	1494	5	4.9901281250833	4.83183793416631	0.714873286583171	688	45.8655893067817	82
20251206 034053	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.165634893491252	0.870897537527128	502	5	2.82097496521402	2.07507868040122	0.819998814930669	160	44.3424127921939	83
20251206 034138	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0917434764566085	0.381724264075347	1499	5	0.034032608942227	2.38280925081212	0.895381715393943	164	47.3901059952583	84
20251206 034208	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.129043722331828	0.353543183438355	1439	5	3.3592914847436	6.70790110992892	0.600629160851469	294	62.1928491121057	85
20251206 034349	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0132541432233402	0.617691564719808	1125	5	4.99831276942205	0.0237367765547614	0.768987860633338	266	45.7728886993554	86
20251206 034421	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.176255928289313	0.899888915203961	1151	5	4.9437485000064	1.51082731736541	0.902141974888474	137	44.0029718117303	87
20251206 034610	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192811801928349	0.895298688840196	1067	30	4.93712994734789	0.00404002034494197	0.800936482845775	2266	76.5169323628614	88
20251206 034630	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.188060352217266	0.37557162229578	87	5	4.2803260906709	8.82485934597948	0.913664683864105	262	51.7344924134293	89
20251206 034756	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.193554334075157	0.897788343451787	734	27	4.99110932385387	9.99481675957645	0.680597921165362	1390	83.9922009114328	90
20251206 040730	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0171167195091545	0.899202974821825	1326	183	0.00157817603250494	0.764797437241039	0.614075679910319	43981	104.196304752063	91
20251206 042152	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0137460752819197	0.309475336766251	1455	45	0.179664600451168	2.29681020689339	0.606048261497599	48806	87.6682347028159	92
20251206 042310	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.165663937555267	0.836056800397007	1453	5	0.060123489313747	1.76706359237549	0.60003500000081	27	44.7234944979046	93
20251206 042428	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.169540522732966	0.899155144478137	70	5	0.0131387560517369	4.37887127829803	0.802849837118057	238	57.0167731123683	94
20251206 042453	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.164813902059664	0.838539954159049	820	5	3.8945080029279	0.00478943152771447	0.79822182636967	15	44.9641374329558	95
20251206 042527	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.19253689229626	0.89762545997585	1463	5	4.25581202582023	2.22900599880318	0.756631536772009	65	40.3116769805514	96
20251206 042711	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0638957654924602	0.635180202033819	1397	5	0.0153271574879014	1.11394253488367	0.978500203853654	297	51.4260023657932	97
20251206 042818	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0367613899313112	0.398167941990407	1203	5	4.21716179203859	3.29600311289984	0.752850612630253	984	49.3474872804739	98
20251206 043001	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.198626472386683	0.751343897228905	36	116	4.7893613648829	0.0653107785106147	0.626159976382281	2712	95.3561810367793	99
20251206 043154	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.185487410090588	0.897140636429426	1453	19	0.091383034458144	2.40717981074239	0.617793647466349	1366	85.2959397410599	100
20251206 043305	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0480436768928066	0.723427848707913	17	5	2.60792084654939	0.00513033627515289	0.861245818014231	594	55.9993911897752	101
20251206 043423	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.110643242777764	0.328889684324909	1494	38	4.96273829280474	9.93173550346679	0.832157409789663	3595	81.4242652462937	102
20251206 044333	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0126798579308939	0.658220628478125	1495	5	0.0655123994504495	0.21769898654563	0.603954322199098	4019	44.7180671372496	103
20251206 044825	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0108957742790614	0.603565069510556	232	5	4.00567701861702	1.5457916685609	0.754913635120202	2974	47.3824692954975	104
20251206 045422	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0215817042025193	0.866412504188603	342	39	4.92844633079735	5.37832460936969	0.604477581005258	6189	104.564603644034	105
20251206 045632	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0105823538402323	0.318106267414346	1281	5	1.94290593356304	4.50623184647018	0.920305577870588	1931	49.3325923931093	106
20251206 045747	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.158124429422106	0.320191085532364	1500	69	0.08938596810235	9.5389436538342	0.809165707427475	4422	87.2431584668	107
20251206 050305	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196609602601671	0.851662386621912	149	81	4.99456116217242	7.00129756734014	0.902450447854535	9100	87.1729178687426	108
20251206 050353	6392	435	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199094044770865	0.634139775882448	1480	51	3.03463666227342	9.77626760112659	0.692835278428323	470	96.6439135307004	109
