fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	ganancia	iteracion_bayesiana
20251201 134537	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.186926692503787	0.778406972037296	977	59	1.60094655917159	1.54736233392863	0.965462867716061	4784	94.3970039638354	20
20251201 134538	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0470731750099055	0.699498281115666	79	250	1.22711277109504	7.50824113750631	0.971528095296318	1	279.3725089756	21
20251201 134629	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.106647074545451	0.324687760642597	62	42	0.89571789123251	6.89768546077955	0.848926344264432	8919	100.028419568252	22
20251201 134824	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.168777852541534	0.384632697317284	1455	79	3.93765177049707	3.48704546507049	0.691576430577386	19810	102.818369990461	23
20251201 135421	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.126473952765477	0.862169972052133	343	146	4.68222209709763	6.77548989728426	0.918741769992214	50347	110.286137948769	24
20251201 135422	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0964473610116069	0.679432742540458	646	241	0.100688467708616	2.42016222560778	0.677897573242496	1	279.3725089756	25
20251201 141048	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0124130745368477	0.540416713000741	1141	92	1.34913083382084	9.58030102491778	0.995230862568133	99999	88.3885705920167	26
20251201 141106	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.196623732854163	0.448260361970668	1026	218	2.159073910651	9.79911338945385	0.707339297278252	72	279.3725089756	27
20251201 141825	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0255829474166135	0.507296367809509	204	73	3.41110014364988	0.324106289689163	0.727802578689131	58325	112.482227252895	28
20251201 142701	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0659707957990336	0.301497521888209	417	139	4.99891043352474	2.84554491189407	0.928575417839299	96348	98.3538629473261	29
20251201 142727	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194785211647647	0.529087277672978	997	25	3.77722828811987	4.56681871122999	0.980734272907751	2575	94.4544804230255	30
20251201 142808	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0691507437408218	0.463069730724337	1057	14	1.09888014003436	2.22195112231639	0.603052350491481	2385	85.673794901678	31
20251201 142825	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.149159015563781	0.706498957780817	214	8	2.78877418638018	1.40649189035004	0.68050257366702	517	78.1451921525592	32
20251201 142850	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.10767403973816	0.60816004102294	581	5	2.91192194307695	9.72455610734039	0.683733509281858	1157	89.1809910452145	33
20251201 143055	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.183076780611805	0.30263654907589	206	139	4.52933965379337	8.48307526680109	0.600166896500736	36999	100.313646542568	34
20251201 143127	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.145148564179963	0.565687397737448	74	17	0.632107221836813	3.26085274007676	0.747433800571035	1727	75.138184064444	35
20251201 143209	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0797884381350008	0.592665253525571	10	19	3.65440859430759	2.11781659243651	0.69519633869686	3261	85.9053802380107	36
20251201 143242	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.184015953479971	0.899587632546179	379	16	0.658479077707545	3.75461122766289	0.627696872305664	1934	74.4167135770578	37
20251201 143306	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.18969197007507	0.790771344383895	585	16	0.459311363726789	0.00828385780557923	0.814352810779663	1067	72.9383102781487	38
20251201 143330	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199596629313961	0.708187753932239	515	20	1.11906946557838	0.939085849739685	0.641998867107841	1496	86.4811389039691	39
20251201 143356	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.183078146348046	0.898307872967973	167	10	0.232093464547313	4.63763174295568	0.848675510951222	950	95.0628454831619	40
20251201 143424	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.14190255195324	0.874320915595983	861	15	2.43121719445175	2.64236546874158	0.742882379059811	1680	93.7595368308657	41
20251201 143435	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.155054393198121	0.503541272173163	19	5	0.47604974693042	0.0682192346391274	0.613188840840834	404	73.4708913406075	42
20251201 143541	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0812226071558334	0.575718996629185	352	13	0.00162189643194795	0.805455307076579	0.605704402871033	2961	96.8278617598281	43
20251201 143550	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.199963142403015	0.360655558523969	217	5	0.80461690411074	0.0156992764198443	0.804184997150915	288	71.338799006417	44
20251201 143616	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.159269226956338	0.36767133431322	1498	18	0.164046066566333	0.00723803823564023	0.998910778242324	2041	99.2973644517244	45
20251201 143625	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.183191614674022	0.462806185996128	13	5	1.31335536918334	3.09912341360262	0.737155512743242	377	86.464064382786	46
20251201 144031	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0147897286676842	0.305889753055008	1209	18	1.66687439490504	8.18059794692051	0.602389363703379	23709	79.4157651183029	47
20251201 144107	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.151825199546416	0.302539316014734	78	148	3.23705727411502	0.0143983684543883	0.670423967293875	10463	109.857684668692	48
20251201 145555	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100422105938856	0.315036283915609	1267	59	4.21938097369943	5.59720291635919	0.997159996951152	99996	96.1460959708486	49
20251201 145739	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0535947876811019	0.536781653333612	11	22	4.41950858675903	9.9949140797949	0.613248443393454	6818	91.2459854165505	50
20251201 145806	3115	343	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.187266313053448	0.891110306555927	16	18	0.685801158656281	0.00196187817054461	0.836606846493989	1395	100.770580242164	51
